trap,year,month,spec,number,wnv
T081,2009,6,CULEX PIPIENS,2.0,0.0
T081,2009,6,CULEX RESTUANS,0.0,0.0
T081,2009,6,CULEX TERRITANS,0.0,0.0
T081,2009,6,CULEX ERRATICUS,0.0,0.0
T081,2009,6,CULEX PIPIENS/RESTUANS,2.0,0.0
T081,2009,7,CULEX SALINARIUS,0.0,0.0
T081,2009,7,CULEX TARSALIS,0.0,0.0
T081,2009,7,CULEX PIPIENS,0.0,0.0
T081,2009,7,CULEX RESTUANS,6.0,0.0
T081,2009,7,CULEX TERRITANS,0.0,0.0
T081,2009,7,CULEX ERRATICUS,0.0,0.0
T081,2009,7,CULEX PIPIENS/RESTUANS,2.0,0.0
T081,2009,8,CULEX SALINARIUS,0.0,0.0
T081,2009,8,CULEX TARSALIS,0.0,0.0
T081,2009,8,CULEX PIPIENS,0.0,0.0
T081,2009,8,CULEX RESTUANS,1.0,0.0
T081,2009,8,CULEX TERRITANS,0.0,0.0
T081,2009,8,CULEX ERRATICUS,0.0,0.0
T081,2009,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2009,9,CULEX SALINARIUS,0.0,0.0
T081,2009,9,CULEX TARSALIS,0.0,0.0
T081,2009,9,CULEX PIPIENS,2.0,1.0
T081,2009,9,CULEX RESTUANS,0.0,0.0
T081,2009,9,CULEX TERRITANS,0.0,0.0
T081,2009,9,CULEX ERRATICUS,0.0,0.0
T081,2009,9,CULEX PIPIENS/RESTUANS,3.0,0.0
T081,2009,10,CULEX SALINARIUS,0.0,0.0
T081,2009,10,CULEX TARSALIS,0.0,0.0
T081,2009,10,CULEX PIPIENS,0.0,0.0
T081,2009,10,CULEX RESTUANS,0.0,0.0
T081,2009,10,CULEX TERRITANS,0.0,0.0
T081,2009,10,CULEX ERRATICUS,0.0,0.0
T081,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2011,5,CULEX SALINARIUS,0.0,0.0
T081,2011,5,CULEX TARSALIS,0.0,0.0
T081,2011,5,CULEX PIPIENS,0.0,0.0
T081,2011,5,CULEX RESTUANS,0.0,0.0
T081,2011,5,CULEX TERRITANS,0.0,0.0
T081,2011,5,CULEX ERRATICUS,0.0,0.0
T081,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2011,6,CULEX SALINARIUS,0.0,0.0
T081,2011,6,CULEX TARSALIS,0.0,0.0
T081,2011,6,CULEX PIPIENS,0.0,0.0
T081,2011,6,CULEX RESTUANS,1.0,0.0
T081,2011,6,CULEX TERRITANS,0.0,0.0
T081,2011,6,CULEX ERRATICUS,0.0,0.0
T081,2011,6,CULEX PIPIENS/RESTUANS,5.0,0.0
T081,2011,7,CULEX SALINARIUS,0.0,0.0
T081,2011,7,CULEX TARSALIS,0.0,0.0
T081,2011,7,CULEX PIPIENS,0.0,0.0
T081,2011,7,CULEX RESTUANS,0.0,0.0
T081,2011,7,CULEX TERRITANS,0.0,0.0
T081,2011,7,CULEX ERRATICUS,0.0,0.0
T081,2011,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2011,8,CULEX SALINARIUS,0.0,0.0
T081,2011,8,CULEX TARSALIS,0.0,0.0
T081,2011,8,CULEX PIPIENS,0.0,0.0
T081,2011,8,CULEX RESTUANS,0.0,0.0
T081,2011,8,CULEX TERRITANS,0.0,0.0
T081,2011,8,CULEX ERRATICUS,0.0,0.0
T081,2011,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2011,9,CULEX SALINARIUS,0.0,0.0
T081,2011,9,CULEX TARSALIS,0.0,0.0
T081,2011,9,CULEX PIPIENS,0.0,0.0
T081,2011,9,CULEX RESTUANS,0.0,0.0
T081,2011,9,CULEX TERRITANS,0.0,0.0
T081,2011,9,CULEX ERRATICUS,0.0,0.0
T081,2011,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2011,10,CULEX SALINARIUS,0.0,0.0
T081,2011,10,CULEX TARSALIS,0.0,0.0
T081,2011,10,CULEX PIPIENS,0.0,0.0
T081,2011,10,CULEX RESTUANS,0.0,0.0
T081,2011,10,CULEX TERRITANS,0.0,0.0
T081,2011,10,CULEX ERRATICUS,0.0,0.0
T081,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,5,CULEX SALINARIUS,0.0,0.0
T081,2013,5,CULEX TARSALIS,0.0,0.0
T081,2013,5,CULEX PIPIENS,0.0,0.0
T081,2013,5,CULEX RESTUANS,0.0,0.0
T081,2013,5,CULEX TERRITANS,0.0,0.0
T081,2013,5,CULEX ERRATICUS,0.0,0.0
T081,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,6,CULEX SALINARIUS,0.0,0.0
T081,2013,6,CULEX TARSALIS,0.0,0.0
T081,2013,6,CULEX PIPIENS,0.0,0.0
T081,2013,6,CULEX RESTUANS,0.0,0.0
T081,2013,6,CULEX TERRITANS,0.0,0.0
T081,2013,6,CULEX ERRATICUS,0.0,0.0
T081,2013,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,7,CULEX SALINARIUS,0.0,0.0
T081,2013,7,CULEX TARSALIS,0.0,0.0
T081,2013,7,CULEX PIPIENS,0.0,0.0
T081,2013,7,CULEX RESTUANS,0.0,0.0
T081,2013,7,CULEX TERRITANS,0.0,0.0
T081,2013,7,CULEX ERRATICUS,0.0,0.0
T081,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,8,CULEX SALINARIUS,0.0,0.0
T081,2013,8,CULEX TARSALIS,0.0,0.0
T081,2013,8,CULEX PIPIENS,0.0,0.0
T081,2013,8,CULEX RESTUANS,0.0,0.0
T081,2013,8,CULEX TERRITANS,0.0,0.0
T081,2013,8,CULEX ERRATICUS,0.0,0.0
T081,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,9,CULEX SALINARIUS,0.0,0.0
T081,2013,9,CULEX TARSALIS,0.0,0.0
T081,2013,9,CULEX PIPIENS,0.0,0.0
T081,2013,9,CULEX RESTUANS,0.0,0.0
T081,2013,9,CULEX TERRITANS,0.0,0.0
T081,2013,9,CULEX ERRATICUS,0.0,0.0
T081,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T081,2013,10,CULEX SALINARIUS,0.0,0.0
T081,2013,10,CULEX TARSALIS,0.0,0.0
T081,2013,10,CULEX PIPIENS,0.0,0.0
T081,2013,10,CULEX RESTUANS,0.0,0.0
T081,2013,10,CULEX TERRITANS,0.0,0.0
T081,2013,10,CULEX ERRATICUS,0.0,0.0
T081,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,5,CULEX SALINARIUS,0.0,0.0
T222,2007,5,CULEX TARSALIS,0.0,0.0
T222,2007,5,CULEX PIPIENS,0.0,0.0
T222,2007,5,CULEX RESTUANS,0.0,0.0
T222,2007,5,CULEX TERRITANS,0.0,0.0
T222,2007,5,CULEX ERRATICUS,0.0,0.0
T222,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,6,CULEX SALINARIUS,0.0,0.0
T222,2007,6,CULEX TARSALIS,0.0,0.0
T222,2007,6,CULEX PIPIENS,0.0,0.0
T222,2007,6,CULEX RESTUANS,0.0,0.0
T222,2007,6,CULEX TERRITANS,0.0,0.0
T222,2007,6,CULEX ERRATICUS,0.0,0.0
T222,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,7,CULEX SALINARIUS,0.0,0.0
T222,2007,7,CULEX TARSALIS,0.0,0.0
T222,2007,7,CULEX PIPIENS,0.0,0.0
T222,2007,7,CULEX RESTUANS,0.0,0.0
T222,2007,7,CULEX TERRITANS,0.0,0.0
T222,2007,7,CULEX ERRATICUS,0.0,0.0
T222,2007,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,8,CULEX SALINARIUS,0.0,0.0
T222,2007,8,CULEX TARSALIS,0.0,0.0
T222,2007,8,CULEX PIPIENS,0.0,0.0
T222,2007,8,CULEX RESTUANS,0.0,0.0
T222,2007,8,CULEX TERRITANS,0.0,0.0
T222,2007,8,CULEX ERRATICUS,0.0,0.0
T222,2007,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,9,CULEX SALINARIUS,0.0,0.0
T222,2007,9,CULEX TARSALIS,0.0,0.0
T222,2007,9,CULEX PIPIENS,0.0,0.0
T222,2007,9,CULEX RESTUANS,0.0,0.0
T222,2007,9,CULEX TERRITANS,0.0,0.0
T222,2007,9,CULEX ERRATICUS,0.0,0.0
T222,2007,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2007,10,CULEX SALINARIUS,0.0,0.0
T222,2007,10,CULEX TARSALIS,0.0,0.0
T222,2007,10,CULEX PIPIENS,2.0,0.0
T222,2007,10,CULEX RESTUANS,11.0,0.0
T222,2007,10,CULEX TERRITANS,0.0,0.0
T222,2007,10,CULEX ERRATICUS,0.0,0.0
T222,2007,10,CULEX PIPIENS/RESTUANS,39.0,0.0
T222,2009,5,CULEX SALINARIUS,0.0,0.0
T222,2009,5,CULEX TARSALIS,0.0,0.0
T222,2009,5,CULEX PIPIENS,0.0,0.0
T222,2009,5,CULEX RESTUANS,0.0,0.0
T222,2009,5,CULEX TERRITANS,0.0,0.0
T222,2009,5,CULEX ERRATICUS,0.0,0.0
T222,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2009,6,CULEX SALINARIUS,0.0,0.0
T222,2009,6,CULEX TARSALIS,0.0,0.0
T222,2009,6,CULEX PIPIENS,0.0,0.0
T222,2009,6,CULEX RESTUANS,1.0,0.0
T222,2009,6,CULEX TERRITANS,0.0,0.0
T222,2009,6,CULEX ERRATICUS,0.0,0.0
T222,2009,6,CULEX PIPIENS/RESTUANS,8.0,0.0
T222,2009,7,CULEX SALINARIUS,0.0,0.0
T222,2009,7,CULEX TARSALIS,0.0,0.0
T222,2009,7,CULEX PIPIENS,2.0,0.0
T222,2009,7,CULEX RESTUANS,3.0,0.0
T222,2009,7,CULEX TERRITANS,1.0,0.0
T222,2009,7,CULEX ERRATICUS,0.0,0.0
T222,2009,7,CULEX PIPIENS/RESTUANS,24.0,0.0
T222,2009,8,CULEX SALINARIUS,0.0,0.0
T222,2009,8,CULEX TARSALIS,0.0,0.0
T222,2009,8,CULEX PIPIENS,0.0,0.0
T222,2009,8,CULEX RESTUANS,7.0,0.0
T222,2009,8,CULEX TERRITANS,0.0,0.0
T222,2009,8,CULEX ERRATICUS,0.0,0.0
T222,2009,8,CULEX PIPIENS/RESTUANS,8.0,0.0
T222,2009,9,CULEX SALINARIUS,0.0,0.0
T222,2009,9,CULEX TARSALIS,0.0,0.0
T222,2009,9,CULEX PIPIENS,16.0,0.0
T222,2009,9,CULEX RESTUANS,8.0,0.0
T222,2009,9,CULEX TERRITANS,0.0,0.0
T222,2009,9,CULEX ERRATICUS,0.0,0.0
T222,2009,9,CULEX PIPIENS/RESTUANS,50.0,0.0
T222,2009,10,CULEX SALINARIUS,0.0,0.0
T222,2009,10,CULEX TARSALIS,0.0,0.0
T222,2009,10,CULEX PIPIENS,2.0,0.0
T222,2009,10,CULEX RESTUANS,2.0,0.0
T222,2009,10,CULEX TERRITANS,0.0,0.0
T222,2009,10,CULEX ERRATICUS,0.0,0.0
T222,2009,10,CULEX PIPIENS/RESTUANS,15.0,0.0
T222,2011,5,CULEX SALINARIUS,0.0,0.0
T222,2011,5,CULEX TARSALIS,0.0,0.0
T222,2011,5,CULEX PIPIENS,0.0,0.0
T222,2011,5,CULEX RESTUANS,0.0,0.0
T222,2011,5,CULEX TERRITANS,0.0,0.0
T222,2011,5,CULEX ERRATICUS,0.0,0.0
T222,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2011,6,CULEX SALINARIUS,0.0,0.0
T222,2011,6,CULEX TARSALIS,0.0,0.0
T222,2011,6,CULEX PIPIENS,0.0,0.0
T222,2011,6,CULEX RESTUANS,1.0,0.0
T222,2011,6,CULEX TERRITANS,0.0,0.0
T222,2011,6,CULEX ERRATICUS,0.0,0.0
T222,2011,6,CULEX PIPIENS/RESTUANS,8.0,0.0
T222,2011,7,CULEX SALINARIUS,0.0,0.0
T222,2011,7,CULEX TARSALIS,0.0,0.0
T222,2011,7,CULEX PIPIENS,0.0,0.0
T222,2011,7,CULEX RESTUANS,13.0,0.0
T222,2011,7,CULEX TERRITANS,0.0,0.0
T222,2011,7,CULEX ERRATICUS,0.0,0.0
T222,2011,7,CULEX PIPIENS/RESTUANS,11.0,0.0
T222,2011,8,CULEX SALINARIUS,0.0,0.0
T222,2011,8,CULEX TARSALIS,0.0,0.0
T222,2011,8,CULEX PIPIENS,0.0,0.0
T222,2011,8,CULEX RESTUANS,3.0,0.0
T222,2011,8,CULEX TERRITANS,0.0,0.0
T222,2011,8,CULEX ERRATICUS,0.0,0.0
T222,2011,8,CULEX PIPIENS/RESTUANS,18.0,0.0
T222,2011,9,CULEX SALINARIUS,0.0,0.0
T222,2011,9,CULEX TARSALIS,0.0,0.0
T222,2011,9,CULEX PIPIENS,9.0,1.0
T222,2011,9,CULEX RESTUANS,2.0,0.0
T222,2011,9,CULEX TERRITANS,0.0,0.0
T222,2011,9,CULEX ERRATICUS,0.0,0.0
T222,2011,9,CULEX PIPIENS/RESTUANS,24.0,0.0
T222,2011,10,CULEX SALINARIUS,0.0,0.0
T222,2011,10,CULEX TARSALIS,0.0,0.0
T222,2011,10,CULEX PIPIENS,0.0,0.0
T222,2011,10,CULEX RESTUANS,0.0,0.0
T222,2011,10,CULEX TERRITANS,0.0,0.0
T222,2011,10,CULEX ERRATICUS,0.0,0.0
T222,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2013,5,CULEX SALINARIUS,0.0,0.0
T222,2013,5,CULEX TARSALIS,0.0,0.0
T222,2013,5,CULEX PIPIENS,0.0,0.0
T222,2013,5,CULEX RESTUANS,0.0,0.0
T222,2013,5,CULEX TERRITANS,0.0,0.0
T222,2013,5,CULEX ERRATICUS,0.0,0.0
T222,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2013,6,CULEX SALINARIUS,0.0,0.0
T222,2013,6,CULEX TARSALIS,0.0,0.0
T222,2013,6,CULEX PIPIENS,5.0,0.0
T222,2013,6,CULEX RESTUANS,0.0,0.0
T222,2013,6,CULEX TERRITANS,0.0,0.0
T222,2013,6,CULEX ERRATICUS,0.0,0.0
T222,2013,6,CULEX PIPIENS/RESTUANS,7.0,0.0
T222,2013,7,CULEX SALINARIUS,0.0,0.0
T222,2013,7,CULEX TARSALIS,0.0,0.0
T222,2013,7,CULEX PIPIENS,0.0,0.0
T222,2013,7,CULEX RESTUANS,0.0,0.0
T222,2013,7,CULEX TERRITANS,0.0,0.0
T222,2013,7,CULEX ERRATICUS,0.0,0.0
T222,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2013,8,CULEX SALINARIUS,0.0,0.0
T222,2013,8,CULEX TARSALIS,0.0,0.0
T222,2013,8,CULEX PIPIENS,0.0,0.0
T222,2013,8,CULEX RESTUANS,0.0,0.0
T222,2013,8,CULEX TERRITANS,0.0,0.0
T222,2013,8,CULEX ERRATICUS,0.0,0.0
T222,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2013,9,CULEX SALINARIUS,0.0,0.0
T222,2013,9,CULEX TARSALIS,0.0,0.0
T222,2013,9,CULEX PIPIENS,0.0,0.0
T222,2013,9,CULEX RESTUANS,0.0,0.0
T222,2013,9,CULEX TERRITANS,0.0,0.0
T222,2013,9,CULEX ERRATICUS,0.0,0.0
T222,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T222,2013,10,CULEX SALINARIUS,0.0,0.0
T222,2013,10,CULEX TARSALIS,0.0,0.0
T222,2013,10,CULEX PIPIENS,0.0,0.0
T222,2013,10,CULEX RESTUANS,0.0,0.0
T222,2013,10,CULEX TERRITANS,0.0,0.0
T222,2013,10,CULEX ERRATICUS,0.0,0.0
T222,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2007,5,CULEX SALINARIUS,0.0,0.0
T103,2007,5,CULEX TARSALIS,0.0,0.0
T103,2007,5,CULEX PIPIENS,0.0,0.0
T103,2007,5,CULEX RESTUANS,0.0,0.0
T103,2007,5,CULEX TERRITANS,0.0,0.0
T103,2007,5,CULEX ERRATICUS,0.0,0.0
T103,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2007,6,CULEX SALINARIUS,0.0,0.0
T103,2007,6,CULEX TARSALIS,0.0,0.0
T103,2007,6,CULEX PIPIENS,0.0,0.0
T103,2007,6,CULEX RESTUANS,0.0,0.0
T103,2007,6,CULEX TERRITANS,0.0,0.0
T103,2007,6,CULEX ERRATICUS,0.0,0.0
T103,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2007,7,CULEX SALINARIUS,0.0,0.0
T103,2007,7,CULEX TARSALIS,0.0,0.0
T103,2007,7,CULEX PIPIENS,0.0,0.0
T103,2007,7,CULEX RESTUANS,0.0,0.0
T103,2007,7,CULEX TERRITANS,0.0,0.0
T103,2007,7,CULEX ERRATICUS,0.0,0.0
T103,2007,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2007,8,CULEX SALINARIUS,1.0,0.0
T103,2007,8,CULEX TARSALIS,0.0,0.0
T103,2007,8,CULEX PIPIENS,1197.0,1.0
T103,2007,8,CULEX RESTUANS,47.0,0.0
T103,2007,8,CULEX TERRITANS,12.0,0.0
T103,2007,8,CULEX ERRATICUS,0.0,0.0
T103,2007,8,CULEX PIPIENS/RESTUANS,1731.0,1.0
T103,2007,9,CULEX SALINARIUS,0.0,0.0
T103,2007,9,CULEX TARSALIS,0.0,0.0
T103,2007,9,CULEX PIPIENS,0.0,0.0
T103,2007,9,CULEX RESTUANS,0.0,0.0
T103,2007,9,CULEX TERRITANS,0.0,0.0
T103,2007,9,CULEX ERRATICUS,0.0,0.0
T103,2007,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2007,10,CULEX SALINARIUS,0.0,0.0
T103,2007,10,CULEX TARSALIS,0.0,0.0
T103,2007,10,CULEX PIPIENS,0.0,0.0
T103,2007,10,CULEX RESTUANS,0.0,0.0
T103,2007,10,CULEX TERRITANS,0.0,0.0
T103,2007,10,CULEX ERRATICUS,0.0,0.0
T103,2007,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,5,CULEX SALINARIUS,0.0,0.0
T103,2009,5,CULEX TARSALIS,0.0,0.0
T103,2009,5,CULEX PIPIENS,0.0,0.0
T103,2009,5,CULEX RESTUANS,0.0,0.0
T103,2009,5,CULEX TERRITANS,0.0,0.0
T103,2009,5,CULEX ERRATICUS,0.0,0.0
T103,2009,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,6,CULEX SALINARIUS,0.0,0.0
T103,2009,6,CULEX TARSALIS,0.0,0.0
T103,2009,6,CULEX PIPIENS,0.0,0.0
T103,2009,6,CULEX RESTUANS,0.0,0.0
T103,2009,6,CULEX TERRITANS,0.0,0.0
T103,2009,6,CULEX ERRATICUS,0.0,0.0
T103,2009,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,7,CULEX SALINARIUS,0.0,0.0
T103,2009,7,CULEX TARSALIS,0.0,0.0
T103,2009,7,CULEX PIPIENS,0.0,0.0
T103,2009,7,CULEX RESTUANS,0.0,0.0
T103,2009,7,CULEX TERRITANS,0.0,0.0
T103,2009,7,CULEX ERRATICUS,0.0,0.0
T103,2009,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,8,CULEX SALINARIUS,0.0,0.0
T103,2009,8,CULEX TARSALIS,0.0,0.0
T103,2009,8,CULEX PIPIENS,0.0,0.0
T103,2009,8,CULEX RESTUANS,0.0,0.0
T103,2009,8,CULEX TERRITANS,0.0,0.0
T103,2009,8,CULEX ERRATICUS,0.0,0.0
T103,2009,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,9,CULEX SALINARIUS,0.0,0.0
T103,2009,9,CULEX TARSALIS,0.0,0.0
T103,2009,9,CULEX PIPIENS,0.0,0.0
T103,2009,9,CULEX RESTUANS,0.0,0.0
T103,2009,9,CULEX TERRITANS,0.0,0.0
T103,2009,9,CULEX ERRATICUS,0.0,0.0
T103,2009,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2009,10,CULEX SALINARIUS,0.0,0.0
T103,2009,10,CULEX TARSALIS,0.0,0.0
T103,2009,10,CULEX PIPIENS,0.0,0.0
T103,2009,10,CULEX RESTUANS,0.0,0.0
T103,2009,10,CULEX TERRITANS,0.0,0.0
T103,2009,10,CULEX ERRATICUS,0.0,0.0
T103,2009,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,5,CULEX SALINARIUS,0.0,0.0
T103,2011,5,CULEX TARSALIS,0.0,0.0
T103,2011,5,CULEX PIPIENS,0.0,0.0
T103,2011,5,CULEX RESTUANS,0.0,0.0
T103,2011,5,CULEX TERRITANS,0.0,0.0
T103,2011,5,CULEX ERRATICUS,0.0,0.0
T103,2011,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,6,CULEX SALINARIUS,0.0,0.0
T103,2011,6,CULEX TARSALIS,0.0,0.0
T103,2011,6,CULEX PIPIENS,0.0,0.0
T103,2011,6,CULEX RESTUANS,0.0,0.0
T103,2011,6,CULEX TERRITANS,0.0,0.0
T103,2011,6,CULEX ERRATICUS,0.0,0.0
T103,2011,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,7,CULEX SALINARIUS,0.0,0.0
T103,2011,7,CULEX TARSALIS,0.0,0.0
T103,2011,7,CULEX PIPIENS,0.0,0.0
T103,2011,7,CULEX RESTUANS,0.0,0.0
T103,2011,7,CULEX TERRITANS,0.0,0.0
T103,2011,7,CULEX ERRATICUS,0.0,0.0
T103,2011,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,8,CULEX SALINARIUS,0.0,0.0
T103,2011,8,CULEX TARSALIS,0.0,0.0
T103,2011,8,CULEX PIPIENS,0.0,0.0
T103,2011,8,CULEX RESTUANS,0.0,0.0
T103,2011,8,CULEX TERRITANS,0.0,0.0
T103,2011,8,CULEX ERRATICUS,0.0,0.0
T103,2011,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,9,CULEX SALINARIUS,0.0,0.0
T103,2011,9,CULEX TARSALIS,0.0,0.0
T103,2011,9,CULEX PIPIENS,0.0,0.0
T103,2011,9,CULEX RESTUANS,0.0,0.0
T103,2011,9,CULEX TERRITANS,0.0,0.0
T103,2011,9,CULEX ERRATICUS,0.0,0.0
T103,2011,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2011,10,CULEX SALINARIUS,0.0,0.0
T103,2011,10,CULEX TARSALIS,0.0,0.0
T103,2011,10,CULEX PIPIENS,0.0,0.0
T103,2011,10,CULEX RESTUANS,0.0,0.0
T103,2011,10,CULEX TERRITANS,0.0,0.0
T103,2011,10,CULEX ERRATICUS,0.0,0.0
T103,2011,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,5,CULEX SALINARIUS,0.0,0.0
T103,2013,5,CULEX TARSALIS,0.0,0.0
T103,2013,5,CULEX PIPIENS,0.0,0.0
T103,2013,5,CULEX RESTUANS,0.0,0.0
T103,2013,5,CULEX TERRITANS,0.0,0.0
T103,2013,5,CULEX ERRATICUS,0.0,0.0
T103,2013,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,6,CULEX SALINARIUS,0.0,0.0
T103,2013,6,CULEX TARSALIS,0.0,0.0
T103,2013,6,CULEX PIPIENS,0.0,0.0
T103,2013,6,CULEX RESTUANS,0.0,0.0
T103,2013,6,CULEX TERRITANS,0.0,0.0
T103,2013,6,CULEX ERRATICUS,0.0,0.0
T103,2013,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,7,CULEX SALINARIUS,0.0,0.0
T103,2013,7,CULEX TARSALIS,0.0,0.0
T103,2013,7,CULEX PIPIENS,0.0,0.0
T103,2013,7,CULEX RESTUANS,0.0,0.0
T103,2013,7,CULEX TERRITANS,0.0,0.0
T103,2013,7,CULEX ERRATICUS,0.0,0.0
T103,2013,7,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,8,CULEX SALINARIUS,0.0,0.0
T103,2013,8,CULEX TARSALIS,0.0,0.0
T103,2013,8,CULEX PIPIENS,0.0,0.0
T103,2013,8,CULEX RESTUANS,0.0,0.0
T103,2013,8,CULEX TERRITANS,0.0,0.0
T103,2013,8,CULEX ERRATICUS,0.0,0.0
T103,2013,8,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,9,CULEX SALINARIUS,0.0,0.0
T103,2013,9,CULEX TARSALIS,0.0,0.0
T103,2013,9,CULEX PIPIENS,0.0,0.0
T103,2013,9,CULEX RESTUANS,0.0,0.0
T103,2013,9,CULEX TERRITANS,0.0,0.0
T103,2013,9,CULEX ERRATICUS,0.0,0.0
T103,2013,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T103,2013,10,CULEX SALINARIUS,0.0,0.0
T103,2013,10,CULEX TARSALIS,0.0,0.0
T103,2013,10,CULEX PIPIENS,0.0,0.0
T103,2013,10,CULEX RESTUANS,0.0,0.0
T103,2013,10,CULEX TERRITANS,0.0,0.0
T103,2013,10,CULEX ERRATICUS,0.0,0.0
T103,2013,10,CULEX PIPIENS/RESTUANS,0.0,0.0
T044,2007,5,CULEX SALINARIUS,0.0,0.0
T044,2007,5,CULEX TARSALIS,0.0,0.0
T044,2007,5,CULEX PIPIENS,0.0,0.0
T044,2007,5,CULEX RESTUANS,0.0,0.0
T044,2007,5,CULEX TERRITANS,0.0,0.0
T044,2007,5,CULEX ERRATICUS,0.0,0.0
T044,2007,5,CULEX PIPIENS/RESTUANS,0.0,0.0
T044,2007,6,CULEX SALINARIUS,0.0,0.0
T044,2007,6,CULEX TARSALIS,0.0,0.0
T044,2007,6,CULEX PIPIENS,0.0,0.0
T044,2007,6,CULEX RESTUANS,0.0,0.0
T044,2007,6,CULEX TERRITANS,0.0,0.0
T044,2007,6,CULEX ERRATICUS,0.0,0.0
T044,2007,6,CULEX PIPIENS/RESTUANS,0.0,0.0
T044,2007,7,CULEX SALINARIUS,0.0,0.0
T044,2007,7,CULEX TARSALIS,0.0,0.0
T044,2007,7,CULEX PIPIENS,0.0,0.0
T044,2007,7,CULEX RESTUANS,3.0,0.0
T044,2007,7,CULEX TERRITANS,0.0,0.0
T044,2007,7,CULEX ERRATICUS,0.0,0.0
T044,2007,7,CULEX PIPIENS/RESTUANS,3.0,0.0
T044,2007,8,CULEX SALINARIUS,0.0,0.0
T044,2007,8,CULEX TARSALIS,0.0,0.0
T044,2007,8,CULEX PIPIENS,5.0,0.0
T044,2007,8,CULEX RESTUANS,1.0,0.0
T044,2007,8,CULEX TERRITANS,0.0,0.0
T044,2007,8,CULEX ERRATICUS,0.0,0.0
T044,2007,8,CULEX PIPIENS/RESTUANS,24.0,0.0
T044,2007,9,CULEX SALINARIUS,0.0,0.0
T044,2007,9,CULEX TARSALIS,0.0,0.0
T044,2007,9,CULEX PIPIENS,0.0,0.0
T044,2007,9,CULEX RESTUANS,0.0,0.0
T044,2007,9,CULEX TERRITANS,0.0,0.0
T044,2007,9,CULEX ERRATICUS,0.0,0.0
T044,2007,9,CULEX PIPIENS/RESTUANS,0.0,0.0
T044,2007,10,CULEX SALINARIUS,0.0,0.0
T044,2007,10,CULEX TARSALIS,0.0,0.0
T044,2007,10,CULEX PIPIENS,0.0,0.0
T044,2007,10,CULEX RESTUANS,0.0,0.0
T044,2007,10,CULEX TERRITANS,0.0,0.0
T044,2007,10,CULEX ERRATICUS,0.0,0.0
